Latitude,Longitude
19.18816347,72.82285888
19.19040006,72.85752213
19.18744329,72.86468328
19.18497541,72.82080140000001
19.18560225,72.82084449
19.180259399999997,72.86128000000001
19.171587,72.878783
19.17902222,72.86228056
19.18040411,72.85017373
19.13867302,72.85367576
19.1718491,72.83825470000001
19.24090062,72.85999383
19.25730118,72.87505036
19.25545296,72.86739021
19.19958939,72.86403704
19.19049948,72.85939303
19.2037543,72.83185211
19.20341389,72.83129444
19.19815,72.82790278
19.210225,72.82191111
19.16279007,72.9311221
19.12836161,72.93512059
19.12430041,72.91806423
19.11577539,72.93326255
19.13608531,72.93850292
19.16050822,72.9295127
19.16344982,72.93592355
19.16112526,72.92957415
19.14005853,72.92969351
19.16399211,72.936152
19.16601008,72.93510986
19.120140799999998,72.9292663
19.15696111,72.92876111
19.1655882,72.95062668
18.91919167,72.82568611
18.966234399999998,72.8234191
18.971766600000002,72.8266
18.975631200000002,72.8295353
18.97225833,72.81301111
18.96478056,72.82665278
19.01832222,72.86669444
19.00760649,72.85458911
19.00187574,72.85491316
19.0034957,72.8205292
19.0185886,72.81882490000001
18.991418,72.830998
19.01020278,72.82756944
19.01693333,72.81821389
19.01945833,72.81738611
19.02079167,72.81786944
19.020125,72.81663889
19.01098056,72.81913056
18.98578889,72.82861667
19.0671855,72.83650829999999
19.0683073,72.84490140000001
19.0732146,72.8457858
19.06831667,72.84491111
19.06312222,72.85413889
19.06057222,72.84231389
19.08668611,72.84411944
19.07799167,72.87481111
19.08686667,72.84554722
19.06335278,72.85695833
19.06374878,72.85659799999999
19.07419886,72.84366332
19.10834929,72.85911519
19.0726016,72.9133536
19.1262049,72.84933240000001
19.1325515,72.85642788
19.192091100000003,72.86622320000001
19.13643289,72.84659276
19.10471365,72.82883576
19.095611899999998,72.83682439
19.121501000000002,72.8413995
19.12460921,72.84538538
19.11834167,72.84248611
19.10449722,72.8395
19.06863056,72.87996389
19.06276389,72.87304722
19.09290278,72.88258333
19.0599,72.88810278
19.06212222,72.90545556
19.09076111,72.90501111
19.178345899999997,72.81644859999999
19.1893374,72.81831340000001
19.18343078,72.81842621
19.18565833,72.86441667
19.17031389,72.83857778
19.15728611,72.83352222
19.17597222,72.86434722
19.257877399999998,72.85204499999999
19.20378408,72.83132615
19.20279444,72.82734722
19.21404444,72.83229722
19.2051,72.83074167
19.21427778,72.82120278
19.16526649,72.93240775
19.14012549,72.93015576
19.17134177,72.95345676
19.12486163,72.91693322
19.12486105,72.91691223
19.136063800000002,72.93824274
19.1610323,72.9357215
19.13997855,72.93009298
19.141375,72.92383056
19.15640833,72.9268
19.17076389,72.87108889
19.13983056,72.92569722
19.11710556,72.94157222
18.93452542,72.83641078
18.92156682,72.83228100000001
18.9238042,72.83177018
18.9151653,72.82994599999999
18.92346139,72.83336606
18.92192165,72.82526293
18.93826338,72.83736536
18.91736667,72.82833611
18.91927778,72.82738333
18.94022222,72.82704722
18.95573966,72.83465298
18.95233507,72.83440789
18.95770413,72.83667874
18.95403806,72.83336988
18.95845887,72.83547542
18.95629258,72.83564771
18.949424899999997,72.83568129999999
18.95019628,72.83891489
18.9617046,72.83455537
18.95854357,72.837018
18.95371731,72.83379651
18.95971,72.8331558
18.95930556,72.83317222
18.96211944,72.83595
18.95540833,72.83476944
18.95764932,72.83151240000001
18.9592436,72.82760318
18.949994699999998,72.8232978
18.95581874,72.83170594
18.9572217,72.8263977
18.9592588,72.82760400000001
18.95070824,72.82112685
18.949316,72.8292431
18.95488889,72.83106944
18.95761667,72.83215833
18.96086917,72.80976911
18.95419371,72.81652551
18.96162695,72.80980515
18.96679091,72.803599
18.94860326,72.79673496
18.95640253,72.80970322
18.96371376,72.82159692
18.958736899999998,72.81309187
18.96366311,72.8207634
18.95345324,72.80619074
18.9615671,72.82123674
18.96494001,72.81965255
18.96394113,72.8104186
18.97302991,72.81515646
18.956426399999998,72.81308495
18.96569416,72.81339531
18.95489672,72.82240453
18.96845022,72.82254177
18.95567678,72.82030817
18.95748908,72.81542731
18.95671811,72.79948921
18.96627255,72.8126142
18.964810699999997,72.81128709999999
18.964287699999996,72.81579278
18.952394100000003,72.8030381
18.9512394,72.80247437
18.9630285,72.81339709999999
18.973557500000002,72.8087617
18.94819641,72.79640672
18.9674257,72.8235318
18.97766003,72.81071189
18.9535107,72.79739670000001
18.96306667,72.81490278
18.97201944,72.81515278
18.96426389,72.82742778
18.97358107,72.82819128
18.976923,72.83014
18.97308107,72.82557268
18.97688869,72.82459097
18.97464496,72.82651562
18.96733,72.83910999999999
18.9752486,72.8238218
18.97480981,72.82624095
18.96908947,72.82832897
18.96521769,72.84138128
18.9856305,72.831377
18.97440913,72.83234188
18.973023100000002,72.8294662
18.9634875,72.8309846
18.96654549,72.8465063
18.9681186,72.8292522
18.988100600000003,72.8341527
18.97686249,72.8277437
18.983497399999997,72.83956090000001
18.9658907,72.8306593
18.9780203,72.82828420000001
18.988566199999998,72.83493
18.98755556,72.83368611
18.97191389,72.83211111
18.98360833,72.83419167
18.97253056,72.82932222
18.96689444,72.84080556
18.98091389,72.83933889
18.96657222,72.82949722
18.97483889,72.82950556
18.97112778,72.83051111
18.97338889,72.82780833
18.96867537,72.82908889
19.01706078,72.85842755
19.01307254,72.86144911
19.05176532,72.86876975
19.01757143,72.85470573
19.0247994,72.8665497
19.03795161,72.85956456
19.03482734,72.85716533
19.0236768,72.86751985
19.025437300000004,72.85979453
19.03408418,72.86449421
19.01161318,72.85651403
19.0214422,72.84822928
19.03344768,72.8593136
19.01413056,72.86201111
19.02626111,72.87216111
19.00764237,72.85460306
18.9913233,72.83635229999999
19.0037055,72.8546417
19.00475323,72.85423659
19.00648138,72.83909134
18.9936733,72.836893
18.99076127,72.83659406
19.00434094,72.84294172
19.00512767,72.83845266
19.00429543,72.83777707
18.99430915,72.84475835
19.00558071,72.85414154
19.00826371,72.84678996
19.01444176,72.84283576
19.01330763,72.85211919
19.0247994,72.8665497
19.0052085,72.8484762
18.99896837,72.85375121
19.002670499999997,72.8533941
19.0082363,72.8467897
19.014345300000002,72.84283190000001
19.00627222,72.84681944
18.99669167,72.84927778
19.00576667,72.84571944
19.00147222,72.8528
18.98822222,72.84313889
18.99978333,72.83722778
19.03527811,72.8403386
19.03339319,72.84237938
19.04252623,72.84860047
19.0436389,72.8499579
19.02315926,72.83421819
19.0183772,72.83765135
19.0191525,72.83784109999999
19.04185019,72.84822476
18.99196791,72.81775716
18.99528651,72.82119253
19.015019,72.81752900000001
19.01730156,72.81922836
19.01749965,72.82078392
19.01754458,72.81905808
18.99219662,72.81810517
19.01040866,72.82458415
19.0021861,72.82187074
18.99626048,72.81482888
19.00349502,72.82764953
18.98613796,72.82723846
19.00855351,72.83484827
19.00972574,72.8298011
19.01149668,72.82578022
19.01716811,72.82655399
19.0124593,72.82846416
19.01239957,72.83021301
19.00000242,72.8214729
19.0025407,72.8265301
19.0185886,72.81882490000001
18.98527209,72.82696352
18.996018600000003,72.8322386
19.0136672,72.8265078
19.001171,72.817256
18.99362222,72.83183333
18.99535,72.82621667
18.98544444,72.82926389
19.01858889,72.818825
19.02020943,72.81726813
19.01595917,72.82937572
19.0769947,72.86708083
19.07996723,72.8518663
19.0809177,72.850521
19.08417946,72.85655348
19.05515556,72.84276389
19.08574722,72.84483611
19.05675833,72.84176389
19.05524444,72.83092222
19.0647,72.85949722
19.06745,72.84631944
19.05641111,72.844125
19.0808,72.8567973
19.06060012,72.85043992
19.06058967,72.85043276
19.06078611,72.84973333
19.06527948,72.83153812
19.0618408,72.82633842
19.05110745,72.83811031
19.0718671,72.8318948
19.05134486,72.83802131
19.0680421,72.8303597
19.05463498,72.83236681
19.0744892,72.8369853
19.07065945,72.83625993
19.05194475,72.82233892
19.07554433,72.83448866
19.06597478,72.83273244
19.08453971,72.83558819
19.05507717,72.83742302
19.05430542,72.83356767
19.09952416,72.85036051
19.11987853,72.85333609
19.10846073,72.84741959
19.12869021,72.86779608
19.0940131,72.8443921
19.09573516,72.84659697
19.1179997,72.87803740000001
19.09393494,72.84485484
19.0964137,72.8491605
19.13483349,72.86007485
19.12611395,72.84809109999999
19.10544489,72.86005493
19.12565764,72.88388968
19.13468056,72.85989167
19.09795833,72.85079444
19.10656389,72.86858889
19.11530833,72.85383611
19.11156111,72.84957778
19.12399184,72.85027038
19.10033611,72.84599167
19.14522778,72.84733889
19.10005556,72.86794722
19.1288848,72.831797
19.129388199999998,72.84720899999999
19.10161069,72.84290127
19.139436,72.830467
19.129358800000002,72.8279345
19.1315241,72.8373753
19.124774,72.840735
19.10598257,72.83092713
19.11367848,72.83754003
19.11439161,72.82710781
19.11791969,72.84025907
19.144114399999996,72.83854609999999
19.12838532,72.83359827
19.09585168,72.84014427
19.14139897,72.80671912
19.144801,72.840761
19.12693998,72.82494255
19.119205800000003,72.84328590000001
19.13682455,72.83005508
19.14073707,72.83404672
19.14232417,72.84083679
19.12030673,72.84589908
19.14381432,72.84215648
19.15212217,72.82802752
19.14139618,72.83570767
19.10940817,72.8301348
19.11916667,72.83925
19.13577778,72.82148056
19.12401389,72.82595556
19.11036944,72.83023056
19.13705556,72.81655278
19.0705657,72.88114190000002
19.084480199999998,72.88669257
19.0689078,72.88148879999999
19.070438600000003,72.8802907
19.07624797,72.87818323
19.06792045,72.88102301
19.07724123,72.88068201
19.06845953,72.87994922
19.08880802,72.89366247
19.07045983,72.88440877
19.08335845,72.88161523
19.07038889,72.87995556
19.07611944,72.87888611
19.07444722,72.88048056
19.07056667,72.88114167
19.07529444,72.87358611
19.06301389,72.88560278
19.06934722,72.88129444
19.07038056,72.88439722
19.07538889,72.88315833
19.08418333,72.87963056
19.07345278,72.88125833
19.07794722,72.8817
19.08295833,72.8816
19.06064444,72.88725833
19.06842222,72.87994444
19.08861389,72.89437222
19.05531389,72.87068889
19.07719167,72.88201389
19.09516389,72.88785833
19.06330898,72.91688352
19.0519766,72.92671793
19.06673682,72.9187473
19.06853524,72.89801372
19.05924055,72.90605517
19.068388199999998,72.90118934
19.0623134,72.9023659
19.05840073,72.90080284
19.05255825,72.91082055
19.046714,72.8952621
19.068089899999997,72.89449590000001
19.04677011,72.89344833
19.06685556,72.89833889
19.06534167,72.90718333
19.05734167,72.89060833
19.08515915,72.91089749
19.0753888,72.9124205
19.09374722,72.90226944
19.07239722,72.90846111
19.08761389,72.90238056
19.08457222,72.91007778
19.19091585,72.85697813
19.19852462,72.83819434
19.1843467,72.85297987
19.16840665,72.88072014
19.1904167,72.844786
19.18015358,72.86128103
19.1913067,72.85477879999999
19.17983885,72.86365681
19.18579722,72.81902509
19.1868259,72.8324187
19.1951742,72.84173630000001
19.19700349,72.82162947
19.176247699999998,72.86790399
19.18583056,72.84183889
19.18166944,72.84060833
19.18349722,72.860225
19.178875,72.86304444
19.17595,72.87313611
19.17396857,72.84630525
19.1459147,72.85743459999999
19.1743819,72.8536734
19.176124100000003,72.84443979999999
19.1704516,72.84311890000001
19.15757854,72.83750159
19.163212100000003,72.8350438
19.1591,72.847602
19.15724889,72.83307611
19.1606655,72.8487144
19.161441,72.8341465
19.15668789,72.84568019
19.16321944,72.83446944
19.15335,72.88556944
19.16593611,72.85233611
19.22093333,72.86094167
19.23158763,72.83848845
19.23692269,72.84220703
19.23250838,72.86004746
19.23038187,72.82724672
19.24486718,72.84953588
19.24896702,72.85039502
19.24373489,72.84790500000001
19.19378279,72.85883772
19.2005778,72.8680722
19.20736034,72.81977715
19.2103657,72.86568642
19.19827942,72.85432179
19.21161666,72.84251673
19.21132252,72.87329464
19.19821809,72.85702182
19.21301532,72.84150095
19.21185534,72.85164186
19.19505911,72.86733716
19.20141879,72.84210039
19.21648886,72.84569677
19.2066165,72.85040409999999
19.21211643,72.84074747
19.20169804,72.82654635
19.20050556,72.84860278
19.20198333,72.82565556
19.12302909,72.91637099
19.12167399,72.93912896
19.14474627,72.93294868
19.14959293,72.94582137
19.14829666,72.9446587
19.128406,72.9252541
19.11861944,72.93453056
19.20827467,72.83231697
19.16642353,72.9274793
19.17414334,72.96243321
19.16339407,72.94483626
19.16726667,72.95730556
19.05796944444445,72.89709722222223
19.06280277777778,72.89383333333333
18.97195277777778,72.82626944444443
18.97559166666667,72.82675555555555
18.98153611111111,72.82828611111111
18.98563333333334,72.84416388888889
18.96923888888889,72.82329444444444
19.03591666666667,72.87174444444443
19.02426111111111,72.86149166666667
18.99257222222222,72.81865277777777
18.98978611111111,72.81599722222222
19.01272777777778,72.82238888888888
18.98230277777778,72.82551666666666
19.11689166666667,72.88678333333334
19.11776944444445,72.88440833333334
19.06035555555556,72.88008055555555
19.07806666666667,72.88453055555556
19.09195277777778,72.88614722222223
19.06448333333334,72.88108888888888
19.06312222222222,72.88481666666668
19.052475,72.92649444444444
19.05306944444445,72.93331666666667
19.06183333333333,72.92186111111111
19.0598653398533,72.92522636745876
19.04799444444445,72.92646388888889
19.028525,72.90483888888889
19.06361944444445,72.91810555555556
19.05529166666667,72.91284166666668
19.06695833333333,72.92498333333334
19.0635240043301,72.92351994431256
19.05243055555556,72.93636111111111
19.06079722222222,72.91966111111111
19.04799722222223,72.93014722222223
19.03890833333334,72.94826111111111
19.03804444444445,72.94748055555556
19.06125833333334,72.91553333333334
19.06826666666667,72.89733055555556
19.06438888888889,72.89376944444444
19.01748888888889,72.88785
19.02791388888889,72.87946388888888
19.08556388888889,72.90714444444446
19.09451111111111,72.91232222222223
19.08922777777778,72.90458611111112
19.09103611111111,72.90190833333334
19.09866666666667,72.91126666666668
19.10232222222222,72.91541944444445
19.19240833333333,72.81433055555556
19.18932777777778,72.8647361111111
19.05868611,72.90277222
19.07181111,72.89715556
19.05248889,72.90998611
19.04679444,72.89539167
19.04754722,72.89535833
19.04624444,72.90425833
19.06183889,72.90695278
19.02801667,72.89643611
19.044975,72.91608333
19.06808889,72.89449722
19.050975,72.90751667
19.06108333,72.90794722
19.06438889,72.89376944
19.06725833,72.89330556
19.05012778,72.89141944
19.03194444,72.89709722
19.05824444,72.8865
19.06776667,72.89420278
19.046075,72.89723889
19.06831389,72.902525
19.03119444,72.89625833
19.03251389,72.90303889
19.04490278,72.89203611
19.06230278,72.90235833
19.06126667,72.90834444
19.06059167,72.90869722
19.06871944,72.9099
19.06906111,72.90120556
19.04948889,72.88794167
19.05784444,72.88666389
19.051225,72.88933889
19.06460278,72.90416389
19.06701944,72.89818333
19.05766389,72.89753333
19.0238,72.87923889
19.06101944,72.90851944
19.06155278,72.90749722
19.04474167,72.91019722
18.96433333,72.81489167
18.95998611,72.82158056
18.96211111,72.82195833
18.97751667,72.80989444
18.95399444,72.82612222
19.01039444,72.85395833
19.01226944,72.84616667
19.00254444,72.85305
19.00210833,72.841475
19.15210556,72.828025
19.11912222,72.839775
19.12548611,72.82626389
19.14532778,72.839025
18.99499167,72.83285278
19.008112899999997,72.83429138
18.96896389,72.82785833
18.97551389,72.828075
18.97624444,72.83033333
18.97306389,72.82951667
19.062375,72.85821667
19.0791,72.84292222
19.07713333,72.85758333
19.05738889,72.85041389
19.11015556,72.8718
19.09286389,72.880075
19.05990556,72.87739444
19.07035278,72.88378611
19.09331944,72.88893611
19.09041389,72.89399722
19.08733889,72.88776389
19.05802778,72.90851389
19.04738611,72.89650833
19.05810278,72.88853611
19.060725,72.89033611
19.06376111,72.90176667
19.15633611,72.834825
19.15093889,72.84345278
19.13655,72.88660833
19.155075,72.83458056
19.21999722,72.82171389
19.00766667,72.81573611
19.00381389,72.82062778
18.99913056,72.82216944
19.01710278,72.82409444
19.01905278,72.86908611
19.04173889,72.84829722
19.03965,72.85042778
19.000475,72.8192
19.087725,72.89635278
19.08969722,72.886375
19.06445278,72.88561667
19.09127778,72.88380556
19.08800833,72.88954444
19.050975,72.87205
19.05885278,72.87695556
19.09900278,72.89252778
19.05739444,72.90967778
19.06097222,72.90554722
19.16189167,72.84420556
19.08906944,72.88941944
19.08943056,72.88931389
19.08998611,72.89996667
19.08275,72.90478889
19.05433056,72.83357222
19.06305278,72.82411667
19.055925,72.90263056
19.06163611,72.89585833
19.09772222,72.90805278
19.08576389,72.91504167
19.05114167,72.89068889
19.03311944,72.89633611
19.04782778,72.89283611
19.06867222,72.89483889
19.09176389,72.89009722
19.09233333,72.87958889
19.08911389,72.88684444
18.92354722,72.831625
19.18291667,72.84079444
19.18948333,72.86403056
19.18949444,72.822225
19.16871111,72.880825
19.24282778,72.86274722
19.18532778,72.82087778
19.17005556,72.87640278
19.18736389,72.86124444
19.12034722,72.84428611
19.11911944,72.82675278
19.09134444,72.82859167
19.13548889,72.81775556
19.14687778,72.83526944
19.14899444,72.83613611
19.1479,72.83931111
19.1494,72.83354167
19.14542172,72.92688034
19.11253333,72.932125
19.14773056,72.94081944
19.13843611,72.93966944
19.13985,72.92185556
19.13230833,72.91956944
19.14969167,72.94460833
19.05322778,72.90678333
19.11857222,72.93791667
19.12404444,72.91644444
19.11429167,72.90565
19.15198056,72.93868056
19.17833056,72.86789167
19.19026944,72.83615833
19.17976944,72.85520278
19.18063889,72.84923611
19.23335278,72.84920833
18.92206389,72.82532222
18.92396667,72.83283333
18.970375,72.84098056
19.11627222,72.92745278
19.23224444,72.8405
19.21687222,72.84017222
19.22836667,72.86113611
19.15272222,72.93986111
19.15570278,72.94337222
19.15670278,72.85533056
19.12552778,72.89104167
19.15171972,72.92764098
19.11728889,72.92901667
19.142175,72.92788056
19.148625,72.93738611
18.97433333,72.82764167
18.97205556,72.8278
18.97102222,72.84537778
18.96552778,72.82868056
18.96841389,72.81799167
18.90997778,72.81498889
18.97631667,72.82709444
18.97101111,72.83045278
18.96314444,72.81449444
18.97186111,72.83764722
18.96753889,72.82544444
18.96492778,72.83716944
18.97625833,72.83365833
18.97905278,72.82874444
18.97069444,72.83670833
18.97366111,72.84135556
18.95122222,72.82613889
18.94707778,72.82538889
18.91516667,72.82994722
19.00763486,72.81842326
19.03619722,72.87096944
18.95979444,72.83688611
18.95809167,72.83585556
18.95533611,72.83005833
19.00520833,72.848475
19.00423333,72.8473
18.98943889,72.83565
19.01851944,72.86852222
18.96170556,72.82857778
18.97756111,72.83196944
18.99215833,72.83624444
18.99428056,72.83880833
19.07646111,72.84451667
19.023225,72.86162222
19.03603611,72.87184722
19.03037778,72.86594722
19.08528056,72.85305556
19.06305,72.85413611
19.06563889,72.84523056
19.08438555,72.85444721
19.13245556,72.82654444
19.065525,72.86094167
19.06601111,72.85486944
19.06306389,72.85413333
19.14450833,72.836375
19.11908056,72.8386
19.12278902,72.84125211
19.13837778,72.82170278
18.98023611,72.81424722
19.14555,72.80631667
18.98554724,72.82851851
19.00946667,72.829275
19.00065278,72.81749722
18.97494444,72.83011667
18.99702488,72.81265411
18.95877778,72.82366389
18.96605556,72.81696944
18.96315833,72.81450278
18.98729444,72.83437778
18.97342778,72.828825
18.95901667,72.82555278
18.97638333,72.82436389
18.97830833,72.83169722
18.97271111,72.83631111
18.98879722,72.83186111
19.029125,72.86293889
19.03514444,72.86631667
19.04208333,72.86958611
19.03909167,72.86289722
19.03190833,72.85959444
19.03320278,72.86264722
19.07459722,72.86306944
19.08189722,72.85597778
19.060575,72.85043889
19.06830833,72.84490278
19.05850833,72.84230556
19.0632,72.83448889
19.15003889,72.83535
19.12542778,72.83818611
19.10005,72.84123889
19.11587778,72.84152222
19.11613056,72.83867778
19.14295278,72.80529722
19.13970833,72.80513056
19.127625,72.82802778
19.10208889,72.83520556
19.12483056,72.84593333
19.12903333,72.84710556
19.12628889,72.84333889
19.14421944,72.83891944
19.09181667,72.89051389
19.09844444,72.88420833
19.07024444,72.88037222
19.08661111,72.912225
19.073275,72.91125556
19.07195833,72.91602778
19.08911111,72.90897778
19.05374167,72.91261111
19.14436944,72.85683056
19.17541944,72.86864722
19.16256667,72.83999167
19.12316111,72.89086389
19.18929444,72.8331
19.18359722,72.85016389
19.179975,72.85938333
19.23785,72.86969167
19.20347778,72.82776667
19.20061667,72.83137222
19.20555,72.83480556
19.21100833,72.85035556
19.20003056,72.87237778
19.20599167,72.87237778
19.20136389,72.83993611
19.20093333,72.83191667
19.21363056,72.83843889
19.22162222,72.860225
19.23646389,72.86488611
19.05828889,72.83477778
19.06207778,72.832875
19.05568889,72.83792222
19.05121111,72.83868056
19.05434444,72.83368889
19.2316,72.86273889
19.06560833,72.82728056
19.06415542,72.83662317
19.05224722,72.83224444
19.16427222,72.84889722
19.08130556,72.83757222
19.175825,72.84965556
19.05243889,72.83982222
19.053425,72.82728333
19.08135556,72.82991667
19.05269444,72.83943056
19.14372222,72.80550278
19.13881667,72.84372222
19.09175,72.82962778
19.12876944,72.81662778
18.95840724,72.83554287
19.05366389,72.83748611
19.24278333,72.87061944
19.05537222,72.83851944
19.05323889,72.84057222
19.05408333,72.83744722
19.23460278,72.84752778
19.13745833,72.83134167
19.12218889,72.82978333
19.05903333,72.82884444
19.05280556,72.8329
19.04736111,72.89659167
19.20269722,72.8333
19.04646944,72.90263333
19.07862222,72.82853056
19.05107222,72.83595833
19.211875,72.85550556
19.05170278,72.88678889
19.20755278,72.83473333
19.15700556,72.93121389
19.11784444,72.89898611
19.18541111,72.85434167
19.19047222,72.86394167
19.2183,72.852575
19.1388,72.92651667
19.15603889,72.927425
19.13104167,72.93438333
19.00581944,72.84717222
19.17703056,72.85170556
19.04275,72.87074722
19.00596389,72.85192778
19.06865498,72.83850777
19.06723611,72.82525278
19.17312778,72.86960556
19.02553333,72.86338056
19.21293056,72.87067778
19.08489167,72.83215556
19.21076853,72.87849926
19.05088889,72.90616944
19.03763333,72.86633333
18.99349167,72.85053056
19.03143611,72.86025278
19.05151521,72.83554753
19.09193889,72.88263611
19.07228333,72.87813333
19.06273889,72.88286667
19.06398889,72.88256389
19.05956111,72.84176667
19.08371389,72.88219444
19.0755,72.882925
19.06480833,72.85948611
19.17389722,72.96358611
19.08570833,72.83653611
19.11598611,72.88745556
19.08328889,72.88052222
19.07182222,72.881825
19.17604722,72.96171111
19.06646111,72.85191667
18.97496389,72.83063889
19.06893889,72.84248333
19.07425833,72.84238889
19.17007778,72.87628611
19.05926389,72.84046944
19.07627778,72.8654
18.974625,72.82676944
19.08418333,72.87963056
19.07834444,72.84764722
19.176066,72.9617215
19.09471667,72.890025
18.98692222,72.83212222
19.07881944,72.84503333
19.06355556,72.873325
18.98103333,72.82527778
19.22819722,72.82916111
19.06148889,72.87689722
19.08801667,72.88783611
19.07389444,72.88586667
19.08900556,72.88878611
19.07508889,72.88432778
19.06915556,72.88163333
19.095975,72.88221667
19.09843889,72.88785
19.09667778,72.88351389
19.07754722,72.88353611
19.03565833,72.87095833
19.20173889,72.83332222
19.06244167,72.89626389
19.198825,72.85673889
19.05829722,72.90545556
19.07185,72.91519722
19.08916111,72.90796944
19.07654167,72.9171
19.05908056,72.886975
19.17047222,72.83761389
19.07336111,72.90911944
19.08510833,72.91099722
19.08747778,72.90005
19.08681667,72.89696389
19.08790278,72.89828611
19.16761389,72.84594167
19.07632778,72.90913889
19.00595594,72.84700539
19.09150278,72.83503333
18.96184444,72.82071944
18.96534444,72.82415
19.16699167,72.85120556
19.06785833,72.84747222
19.14046618,72.80554345
19.00579444,72.85193889
19.18893056,72.81616667
19.17155556,72.87145556
19.18593056,72.85511667
19.18806389,72.84950278
19.20504167,72.83160833
19.06210833,72.90548056
19.03163333,72.89660833
19.03101667,72.89994167
19.05566111,72.84254722
19.05801111,72.84051944
19.06282657,72.85622335
19.11542693,72.83027363
19.07781389,72.84550556
19.07244722,72.84526667
19.08021111,72.85601389
19.07344167,72.84567222
18.97559444,72.83991667
18.97254167,72.83006111
18.96733333,72.82169444
18.97228889,72.83737778
18.97520833,72.81222778
18.95988056,72.81844167
18.97533056,72.81194167
18.97659722,72.84213333
19.14369722,72.80571389
19.13549167,72.81349167
19.06572222,72.84424167
19.11792778,72.83853611
19.11642222,72.83735833
19.10118889,72.82738333
19.10212222,72.83494444
19.10345,72.84016389
19.10346944,72.88973889
19.08030278,72.85895278
19.11171667,72.82826389
19.13639722,72.83675
19.12153333,72.84133611
19.10212222,72.83494444
19.09321667,72.88594722
19.12121667,72.84139167
19.22438889,72.84235278
19.0659332,72.83095632
19.05335913,72.82699721
19.05117795,72.83448858
19.17921483,72.91602819
19.17284423,72.95453648
19.17184536,72.96211214
19.15759818,72.96747669
19.17222968,72.94784683
